Inventory Report,,,,,,,,,,
"Inventory Report on Oct 09, 2025 at 03:23 PM EDT",,,,,,,,,,
"Locations: Watertown, PHF Lake Geneva",,,,,,,,,,
"Category Filter: Wholesale, Real Payment Gift Card, All Herbal, Supplements Misc., Services, PHF Supplements, Farmer's Market Items, Jewelry, Clothing, Cleaning Products, Tallow, Candles, Seasonal, Soaps, Snacks and Treats, Cooking, Cosmetics and Toiletries, Purses/Handbags, House Decor, Meat, Coffee Tea, MakeUp, Skin Care, Toiletries, Drinks, Herbal, Kombucha, Misc Drinks, Lotions, Perfumes, Pets, Deodorant, Juice, Health Misc, Cards, EOils, Books, Magnesium, Mushroom, Uncategorized",,,,,,,,,,
"Vendor Filter: Brick House Mercantile, Reliance, Ortho Molecular, Full Script, DesBio, CellCore, Urban Moonshine, BioRay, Touch Stone Essentials/The Good Inside, BioSpectrum, OWLS, Frannie's Market, Concord Honey, American Extractions, Kurativ, Kind Oasis, Simply Earth, CoFix Rx, Faire, Delete When Gone, Redmond Real Salt, Micro Balance Health Products, Rinse Bath Body Inc, Recess, Out of Stock, BDivine, Peter Pauper Press, SpaLife, Burgies Berry Farm, Wavertree & London, Lady May Tallow, Barn 1912 Tallow Company, Barnyard Bison, Mickelberry Gardens, Bergum Family Syrup, Berkley Green, Lindo, Mad Hippie, Love Infusion Foods, Liss & Landi, Custom Kismet, AllWellO, Taylor's Naturals, Oral Fitness Inc Dale Audrey RDH, Moss Creek Wool Works, Manifest Wellness, Chazah Creations LLC, Dandelion Naturals, Credo Designs LTD, Biotics Research, Kelly's Green, Handmade la conner, Dapper Dog Provisions, Davids Natural Toothpaste, Drinkin Buds Hemp LLC, Earth Harbor Naturals, Heart and Honey Elderberry Syrup, Alitasa, Elyxr LA, EMF Solutions, FaceTory, Natures Sunshine, Aunt Fannie's, Forever Minerals Makeup, Frutina, Good Earth Soap, Elemental Bread Sourdough, Hibo Gut-Healthy Energy, Huppy, Hiyo, Holley's Honey, Honey Acres, Honeybee Gard Nat Cos & Body Care, Tipsy Coasters & Gifts, No Tox Life, Hadley Wren, Marley's Monsters, Shannon Martin Designs, Honeywild Apothecary, Jaeger Farms, Crimson Kitchen and Garden, Just Add Wine Candle Co., Katie's Naturals, Ketchup Please, Knockaround, Lifeboost Coffee, Moira Cosmetics, Amazon, Maroma USA, Dancing Flower Beverage Comp., Microgreen Harvest, Mineral and Company, NATPAT, NuGo Nutrition, The Oatball Company, Old Soul Soap Company Inc, Oak & Elizabeth, Poofy Organics, Poshi, Present Not Perfect, Pure Love Essences, HalalEveryDay, Silver Wear, Simply Gum, Sky and Sol, ToGo Spa, Urbal Tea, Capital Husting, The Wholesome Baker, Yellow Heart Sisters, Flagged, Pine Hill Farm, Unknown, FarmCat Wellness, Abdallah Chocolate, The Wellness Company, Pacific Roots, Soaps & Beyond, Two Leaves and a Bud, PennyLine, What Calls the Heart, ODIN Wine, Modern and Chic, Jory, Fame Accessories, Tiny Gift Society, Kentucky Moon Designs, Letto, Loveyenergy & Blessings, Ethereal Clay, That's Sew Me, Sogo Snacks, Wholesalesir, Treasure Wholesale, Lorraine Oerth Co, Etsy, Apothecary Products LLC, The Winding Road, Primatives by Kathy, Himalayan Secrets, SHOPGIVECOURAGE, Mio Queena, BroadStreet Publishing Group, Lissi Designs, Manuka Lane, Zoey Simmons, Tabal Chocolate, Forage Kombucha, The Light Garden, June Jurcak Watercolor Cards, Koochikoo, Simply Honest Co., Venture Imports LLC, Clay and Trinkets, Sugarhouse Leather, Suarhouse Leather, Faiza Naturals, Faber-Castell Creativity for Kids, Handee Products, DM Merchandising, The Wristlet Bar, Bonair Daydreams, Felicity Jewelry Designs, April Cornell, 22 Tote, Chloe & Lex, Pan's Mushroom Jerky, Salt Sisters, Scattered slime, Sockprints, Outwash Acres, Jewelry Junkie, Alison Brooke Designs, Bamboo Switch, New Market Farmhouse, Maggie's Farm & Aromatics, Casa Kira, Fashion City, Lily Clothing, Sunset Vista Designs, Howells Wood Products, Sincere Surroundings, Love and Repeat, Puckator Ltd, Avery Lane Gifts, Karmelize.Me, Roma Leathers, Inc, India Handicrafts Inc, KatKards, Shirley Janes, Kathy Troher, Twisted Tomboy, Bstock, Elemental Superfood, SaidoniaEco, Eastern Ave Studio, Shoes Brew, Puracy, Rich Nuts, WorldFinds, Bark & Whiskers, Jennifer Dahl Designs, semper suds, Hipster Row, Mira Fair Trade, Mycoterra Farms, Seattle Silver Cashmere, PHF Collective Wellness, Seasideblooms",,,,,,,,,,
Active products only,,,,,,,,,,
In stock products only,,,,,,,,,,
,,,,,,,,,,
Product,Variant,Location,Categories,Vendors,SKU,Barcode,In Stock,List Price,Cost/unit,Total Value
PHF Defense Gummies 10 ct,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",10167904,,38,23.95,10,380
PHF Defense Gummies 10 ct,,Watertown,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",10167904,,36,21.95,10,360
PHF Defense Gummies 50 ct,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",T762353,,17,59.95,20,340
PHF Defense Gummies 50 ct,,Watertown,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",T762353,,12,57.95,19.81 - 20.00,238.86
PHF D-Mannose 1000mg 120ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,10,30.99,14.95,149.5
PHF D-Mannose 1000mg 120ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,5,30.99,14.95,74.75
PHF D-Mannose 1000mg 60ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,9,18.99,8.95,80.55
PHF D-Mannose 1000mg 60ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,5,18.99,8.95,44.75
"PHF Ear Oil, 50mg",,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",132808231,,2,19.95,,
"PHF Ear Oil, 50mg",,Watertown,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",132808231,,10,17.95,,
PHF Everything Balm,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",918780223,,4,19.95,6.32,25.28
PHF Everything Balm,,Watertown,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",918780223,,78,19.95,6.32,492.96
PHF Face Renewal serum 15mL,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",Q716710,,19,25.95,10,190
PHF Face Renewal serum 15mL,,Watertown,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",Q716710,,55,25.95,10,550
PHF Face Renewal serum 1 fl. oz.,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",188034808,,14,45.95,15,210
PHF Face Renewal serum 1 fl. oz.,,Watertown,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",188034808,,19,45.95,15,285
"PHF Glucosamine Sulfate, Chondroitin & MSM",,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,15,28.99,14.4,216
"PHF Glucosamine Sulfate, Chondroitin & MSM",,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,28.99,14.4,172.8
PHF Glucose Support,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,30.99,15.45,185.4
PHF Glucose Support,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,9,30.99,14.95 - 15.45,138.05
PHF Glutathione Support,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,5,27.99,13.3,66.5
PHF Glutathione Support,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,15,27.99,12.90 - 13.30,198.3
PHF Grass Fed&Pasture Raised Collagen Peptide Powder Unflavored 560g,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,7,45.99,26.6,186.2
PHF Grass Fed&Pasture Raised Collagen Peptide Powder Unflavored 560g,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,29,45.99,26.6,771.4
PHF Grass Fed&Pasture Raised Collagen Peptides Chocolate (10.42oz),,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,11,28.99,16.3,179.3
PHF Grass Fed&Pasture Raised Collagen Peptides Chocolate (10.42oz),,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,22,28.99,16.3,358.6
PHF Grass Fed&Pasture Raised Collagen Peptides Chocolate 756g,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,47.99,27.55,330.6
PHF Grass Fed&Pasture Raised Collagen Peptides Chocolate 756g,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,9,47.99,27.55,247.95
PHF Grassfed&Pasture Raised Collagen Peptides Unflavored (280g),New 2025,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,10,25.99,14.7,147
PHF Grassfed&Pasture Raised Collagen Peptides Unflavored (280g),New 2025,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,47,25.99,14.7,690.9
PHF Grassfed&Pasture Raised Collagen Peptides Unflavored (280g),Old 2024,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, Delete When Gone, PHF Collective Wellness",7.875E+11,,3,22.99,14.7,44.1
PHF Grassfed&Pasture Raised Collagen Peptides Unflavored (280g),Old 2024,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, Delete When Gone, PHF Collective Wellness",7.875E+11,,1,25.99,13.97,13.97
PHF Grassfed&Pasture Raised Collagen Peptides  Vanilla 295.4g Small,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,11,28.99,16.3,179.3
PHF Grassfed&Pasture Raised Collagen Peptides  Vanilla 295.4g Small,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,28.99,15.50 - 16.30,124.8
PHF Grass Fed&Pasture Raised Collagen Peptides Vanilla 590.8g,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,10,47.99,27.55,275.5
PHF Grass Fed&Pasture Raised Collagen Peptides Vanilla 590.8g,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,5,47.99,27.55,137.75
"PHF Hair, Skin, Nails Tabs 90ct",,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,23.99,11.6,139.2
PHF Hemp Delayed Release Capsules,,PHF Lake Geneva,All Herbal,"BioSpectrum, Pine Hill Farm, PHF Collective Wellness",J208923,,12,44.95,,
PHF Hemp Delayed Release Capsules,,Watertown,All Herbal,"BioSpectrum, Pine Hill Farm, PHF Collective Wellness",J208923,,11,44.95,None - 21.00,147
PHF Hemp Lip Balm,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",PH357,,109,7.95,4.95,539.55
PHF Hemp Lip Balm,,Watertown,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",PH357,,206,7.95,4.95,1019.7
PHF Hemp Massage Oil,,Watertown,"All Herbal, Farmer's Market Items","Pine Hill Farm, PHF Collective Wellness",944020632,,3,39.95,15,45
PHF Hemp Pork Hearts Dog Treats,,Watertown,All Herbal,"Pine Hill Farm, PHF Collective Wellness",B137059,,1,14.95,,
PHF Hoodies,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",6951930,,2,39.95,,
PHF Immune System Support,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,4,25.99,12.7,50.8
PHF Immune System Support,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,25.99,12.7,152.4
PHF Immunolyte Fizz Berry,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,28.99,14.4,172.8
PHF Immunolyte Fizz Berry,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,10,28.99,14.4,144
PHF Immunolyte Fizz Orange,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,5,28.99,14.4,72
PHF Immunolyte Fizz Orange,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,3,28.99,13.95,41.85
PHF Kids Calm Chewable,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,6,11.99,5.1,30.6
PHF Kids Calm Chewable,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,23,11.99,5.1,117.3
PHF Liver Support & Detox 120ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,44.99,22.45,179.6
PHF Liver Support & Detox 120ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,11,44.99,22.45,246.95
PHF Long Sleeve,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",582519968,,14,30,,
PHF L Theanine 100mg 60ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,10,21.99,10.95,109.5
PHF L Theanine 100mg 60ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,21,21.99,10.95,229.95
PHF Magnesium Glycinate 400mg 180ct,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,7,32.99,16.45,115.15
PHF Magnesium Glycinate 400mg 180ct,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,32.99,16.45,131.6
PHF Magnesium Glycinate 400mg 90 ct,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,5,17.99,8.75,43.75
PHF Magnesium Glycinate 400mg 90 ct,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,11,17.99,8.75,96.25
PHF Magnesium Powder Whole Food,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,7,28.99,14.35,100.45
PHF Magnesium Powder Whole Food,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,18,28.99,14.35,258.3
PHF Melatonin 5mg,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,6,10.99,5.15,30.9
PHF Melatonin 5mg,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,14,10.99,5.15,72.1
PHF Men's Multi Whole Food,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,48.99,24.3,194.4
PHF Men's Multi Whole Food,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,1,48.99,24.3,24.3
"PHF Methylfolate 1,360 mcg 60ct",New 2025,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,6,16.99,7.95,47.7
"PHF Methylfolate 1,360 mcg 60ct",New 2025,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,16.99,7.95,95.4
"PHF Methylfolate 1,360 mcg 60ct",Old 2024,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, Delete When Gone, PHF Collective Wellness",7.875E+11,,9,16.99,7.75,69.75
PHF Mind Unwind Gummies 10ct,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",2422267,,12,23.95,10,120
PHF Mind Unwind Gummies 10ct,,Watertown,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",2422267,,39,21.95,10,390
PHF Mind Unwind Gummies 50 ct,,PHF Lake Geneva,Farmer's Market Items,"Kind Oasis, Pine Hill Farm, PHF Collective Wellness",Q913010,,28,59.95,19.81 - 20.00,559.81
PHF Mind Unwind Gummies 50 ct,,Watertown,Farmer's Market Items,"Kind Oasis, Pine Hill Farm, PHF Collective Wellness",Q913010,,11,57.95,19.81,217.91
PHF Mood Support,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",7.875E+11,,5,12.99,9.45,47.25
PHF Multi Source Collagen Peptides 246g Small,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,2,30.99,17.45,34.9
PHF Multi Source Collagen Peptides 246g Small,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,10,30.99,17.45,174.5
PHF Multi Source Collagen Peptides Large 454.5g,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,5,49.99,28.9,144.5
PHF Multi Source Collagen Peptides Large 454.5g,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,12,49.99,28.9,346.8
PHF Muscle & Joint Salve X strength,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",134009132,,46,39.95,19.46,895.16
PHF Muscle & Joint Salve X strength,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",134009132,,102,39.95,19.46,1984.92
PHF Once Daily Mens Multi 30ct,New 2025,PHF Lake Geneva,PHF Supplements,"Pine Hill Farm, Reliance, PHF Collective Wellness",8.50071E+11,,12,25.99,12.95,155.4
PHF Once Daily Mens Multi 30ct,New 2025,Watertown,PHF Supplements,"Pine Hill Farm, Reliance, PHF Collective Wellness",8.50071E+11,,12,25.99,12.95,155.4
PHF Once Daily Mens Multi 30ct,Old 2024,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, Delete When Gone, PHF Collective Wellness",7.875E+11,,2,25.99,12.95,25.9
PHF Once Daily Mens Multi 30ct,Old 2024,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, Delete When Gone, PHF Collective Wellness",7.875E+11,,14,25.99,12.95,181.3
PHF Once Daily Mens Multi 60ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,45.99,22.5,180
PHF Once Daily Mens Multi 60ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,22,45.99,22.5,495
PHF Once Daily Women's Multi 30ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,3,25.99,12.95,38.85
PHF Once Daily Women's Multi 30ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,15,25.99,12.95,194.25
PHF Once Daily Women's Multi 60ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,6,45.99,22.5,135
PHF Once Daily Women's Multi 60ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,18,45.99,22.5,405
PHF Oregano Oil,,PHF Lake Geneva,PHF Supplements,"Pine Hill Farm, Reliance, PHF Collective Wellness",8.50071E+11,,6,29.99,12.99,77.94
PHF Oregano Oil,,Watertown,PHF Supplements,"Pine Hill Farm, Reliance, PHF Collective Wellness",8.50071E+11,,6,29.99,12.99,77.94
PHF Organic Kids Comfort Chewable 30ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,11,22.99,11.45,125.95
PHF Organic Kids Comfort Chewable 30ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,1,22.99,11.25,11.25
PHF Organic Kids Immune & Seasonal Support PHF,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,11,17.99,8.75,96.25
PHF Organic Kids Immune & Seasonal Support PHF,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,7,17.99,8.5,59.5
PHF Organic Lion's Mane,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,28.99,13.75,110
PHF Organic Lion's Mane,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,28.99,13.75,110
PHF Organic Mushroom Immune Support 60ct,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,3,29.99,14.95,44.85
PHF Organic Mushroom Immune Support 60ct,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,16,29.99,14.95,239.2
PHF Pet Calming Chews,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",201808751,,8,25.95,9.55,76.4
PHF Pet Calming Chews,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",201808751,,20,25.95,9.55,191
PHF Pet Dental Sticks,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",192732759,,11,17.95,7.25,79.75
PHF Pet Dental Sticks,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",192732759,,63,17.95,7.25,456.75
PHF Pet Digestive Chews,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",279553300,,13,27.95,10.55,137.15
PHF Pet Digestive Chews,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",279553300,,82,27.95,10.55,865.1
PHF Pet Hip & Joint Chews,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",617326697,,10,27.95,11.35,113.5
PHF Pet Hip & Joint Chews,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",617326697,,63,27.95,11.35,715.05
PHF Pet Skin & Coat,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",291047671,,14,27.95,11.15,156.1
PHF Pet Skin & Coat,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",291047671,,82,27.95,11.15,914.3
PHF Plant Protein Chocolate powder,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,8,35.99,19.95,159.6
PHF Plant Protein Chocolate powder,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,7,35.99,19.95,139.65
PHF Plant Protein Vanilla Powder,,PHF Lake Geneva,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,9,35.99,19.95,179.55
PHF Plant Protein Vanilla Powder,,Watertown,"Farmer's Market Items, PHF Supplements","Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,27,35.99,19.95,538.65
PHF Red Yeast Rice 600mg,,PHF Lake Geneva,PHF Supplements,"Reliance, Delete When Gone, PHF Collective Wellness",8.50071E+11,,6,18.99,9.25,55.5
PHF Red Yeast Rice 600mg,,Watertown,PHF Supplements,"Reliance, Delete When Gone, PHF Collective Wellness",8.50071E+11,,6,18.99,9.25,55.5
PHF Red Yeast Rice Plus 600mg,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,6,29.99,14.9,89.4
PHF Red Yeast Rice Plus 600mg,,Watertown,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,11,29.99,14.9,163.9
PHF Relief Gummies 10 Ct,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",Q033415,,26,23.95,10,260
PHF Relief Gummies 10 Ct,,Watertown,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",Q033415,,19,21.95,10,190
PHF Relief Gummies 50ct,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",322312T,,45,59.95,20,900
PHF Relief Gummies 50ct,,Watertown,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",322312T,,29,57.95,19.81,574.49
PHF Relief On-The-Go Roller,,PHF Lake Geneva,All Herbal,"Pine Hill Farm, PHF Collective Wellness",018835002946,018835443190,13,17.95,2.5,32.5
PHF Relief On-The-Go Roller,,Watertown,All Herbal,"Pine Hill Farm, PHF Collective Wellness",018835002946,018835443190,33,17.95,2.5,82.5
PHF Revive Gummies 10ct,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",T638243,,24,23.95,10,240
PHF Revive Gummies 10ct,,Watertown,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",T638243,,29,21.95,10,290
PHF Revive Gummies 50ct,,PHF Lake Geneva,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",137881Y,,34,59.95,20,680
PHF Revive Gummies 50ct,,Watertown,"All Herbal, Farmer's Market Items","Kind Oasis, Pine Hill Farm, PHF Collective Wellness",137881Y,,11,57.95,20,220
PHF Room Spray Balancing And Earthy,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",432383257,,13,13.99,,
PHF Room Spray Balancing And Earthy,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",432383257,,12,13.99,,
PHF Room Spray Tranquil Aroma,,PHF Lake Geneva,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",721337882,,13,13.99,,
PHF Room Spray Tranquil Aroma,,Watertown,Farmer's Market Items,"Pine Hill Farm, PHF Collective Wellness",721337882,,10,13.99,,
PHF Saw Palmetto Pygeum Plus,,PHF Lake Geneva,PHF Supplements,"Reliance, Pine Hill Farm, PHF Collective Wellness",8.50071E+11,,6,29.99,14.9,89.4
